,Region,Org Code,Modality,Month,MedianWaitDays,Year,Date
2987,Y60,NT4,Magnetic Resonance Imaging,Jun,11,2023,2023-06
2989,Y60,RLT,Computerized Axial Tomography,Jun,1,2023,2023-06
2992,Y60,RLT,Magnetic Resonance Imaging,Jun,23,2023,2023-06
2998,Y60,RNQ,Computerized Axial Tomography,Jun,1,2023,2023-06
3001,Y60,RNQ,Magnetic Resonance Imaging,Jun,68,2023,2023-06
3004,Y60,RNQ,Positron Emission Tomography,Jun,5.5,2023,2023-06
3006,Y60,RNS,Computerized Axial Tomography,Jun,1,2023,2023-06
3009,Y60,RNS,Magnetic Resonance Imaging,Jun,21,2023,2023-06
3012,Y60,RNS,Positron Emission Tomography,Jun,5,2023,2023-06
3014,Y60,RX1,Computerized Axial Tomography,Jun,0,2023,2023-06
3017,Y60,RX1,Magnetic Resonance Imaging,Jun,25,2023,2023-06
3020,Y60,RX1,Positron Emission Tomography,Jun,8,2023,2023-06
3025,Y60,NT2,Magnetic Resonance Imaging,Jun,11,2023,2023-06
3028,Y60,NVC,Computerized Axial Tomography,Jun,19,2023,2023-06
3031,Y60,NVC,Magnetic Resonance Imaging,Jun,22,2023,2023-06
3033,Y60,RXK,Computerized Axial Tomography,Jun,0,2023,2023-06
3036,Y60,RXK,Magnetic Resonance Imaging,Jun,2,2023,2023-06
3039,Y60,RXK,Positron Emission Tomography,Jun,0,2023,2023-06
3041,Y60,RK5,Computerized Axial Tomography,Jun,0,2023,2023-06
3044,Y60,RK5,Magnetic Resonance Imaging,Jun,22,2023,2023-06
3049,Y60,RJC,Computerized Axial Tomography,Jun,5,2023,2023-06
3052,Y60,RJC,Magnetic Resonance Imaging,Jun,25,2023,2023-06
3054,Y60,NT3,Computerized Axial Tomography,Jun,0,2023,2023-06
3057,Y60,NT3,Magnetic Resonance Imaging,Jun,30,2023,2023-06
3059,Y60,RNA,Computerized Axial Tomography,Jun,1,2023,2023-06
3062,Y60,RNA,Magnetic Resonance Imaging,Jun,32,2023,2023-06
3067,Y60,RL1,Computerized Axial Tomography,Jun,22,2023,2023-06
3070,Y60,RL1,Magnetic Resonance Imaging,Jun,22,2023,2023-06
3072,Y60,RRJ,Computerized Axial Tomography,Jun,17,2023,2023-06
3075,Y60,RRJ,Magnetic Resonance Imaging,Jun,33,2023,2023-06
3078,Y60,RRJ,Positron Emission Tomography,Jun,9,2023,2023-06
3080,Y60,RL4,Computerized Axial Tomography,Jun,3,2023,2023-06
3083,Y60,RL4,Magnetic Resonance Imaging,Jun,24,2023,2023-06
3095,Y60,RWD,Computerized Axial Tomography,Jun,0,2023,2023-06
3098,Y60,RWD,Magnetic Resonance Imaging,Jun,13,2023,2023-06
3101,Y60,RWD,Positron Emission Tomography,Jun,8,2023,2023-06
3103,Y60,RRK,Computerized Axial Tomography,Jun,1,2023,2023-06
3106,Y60,RRK,Magnetic Resonance Imaging,Jun,21,2023,2023-06
3109,Y60,RRK,Positron Emission Tomography,Jun,8,2023,2023-06
3111,Y60,RKB,Computerized Axial Tomography,Jun,1,2023,2023-06
3114,Y60,RKB,Magnetic Resonance Imaging,Jun,37,2023,2023-06
3117,Y60,RKB,Positron Emission Tomography,Jun,12,2023,2023-06
3119,Y60,RTG,Computerized Axial Tomography,Jun,1,2023,2023-06
3122,Y60,RTG,Magnetic Resonance Imaging,Jun,10,2023,2023-06
3125,Y60,RTG,Positron Emission Tomography,Jun,0,2023,2023-06
3127,Y60,RWE,Computerized Axial Tomography,Jun,2,2023,2023-06
3130,Y60,RWE,Magnetic Resonance Imaging,Jun,35,2023,2023-06
3133,Y60,RWE,Positron Emission Tomography,Jun,8,2023,2023-06
3135,Y60,RJE,Computerized Axial Tomography,Jun,2,2023,2023-06
3138,Y60,RJE,Magnetic Resonance Imaging,Jun,28,2023,2023-06
3143,Y60,RBK,Computerized Axial Tomography,Jun,1,2023,2023-06
3146,Y60,RBK,Magnetic Resonance Imaging,Jun,18,2023,2023-06
3149,Y60,RWP,Computerized Axial Tomography,Jun,1,2023,2023-06
3152,Y60,RWP,Magnetic Resonance Imaging,Jun,18,2023,2023-06
3155,Y60,RLQ,Computerized Axial Tomography,Jun,0,2023,2023-06
3158,Y60,RLQ,Magnetic Resonance Imaging,Jun,19,2023,2023-06
3162,Y61,NT9,Magnetic Resonance Imaging,Jun,3,2023,2023-06
3164,Y61,NT9,Positron Emission Tomography,Jun,7,2023,2023-06
3165,Y61,RC9,Computerized Axial Tomography,Jun,1,2023,2023-06
3168,Y61,RC9,Magnetic Resonance Imaging,Jun,19,2023,2023-06
3172,Y61,RGT,Computerized Axial Tomography,Jun,1,2023,2023-06
3175,Y61,RGT,Magnetic Resonance Imaging,Jun,25,2023,2023-06
3178,Y61,RGT,Positron Emission Tomography,Jun,7,2023,2023-06
3181,Y61,NT4,Magnetic Resonance Imaging,Jun,35,2023,2023-06
3183,Y61,RWH,Computerized Axial Tomography,Jun,1,2023,2023-06
3186,Y61,RWH,Magnetic Resonance Imaging,Jun,13,2023,2023-06
3189,Y61,RDE,Computerized Axial Tomography,Jun,1,2023,2023-06
3192,Y61,RDE,Magnetic Resonance Imaging,Jun,16,2023,2023-06
3195,Y61,RDE,Positron Emission Tomography,Jun,6,2023,2023-06
3198,Y61,NYR,Magnetic Resonance Imaging,Jun,52,2023,2023-06
3200,Y61,NV1,Magnetic Resonance Imaging,Jun,33,2023,2023-06
3202,Y61,RGP,Computerized Axial Tomography,Jun,0,2023,2023-06
3205,Y61,RGP,Magnetic Resonance Imaging,Jun,17,2023,2023-06
3208,Y61,RAJ,Computerized Axial Tomography,Jun,1,2023,2023-06
3211,Y61,RAJ,Magnetic Resonance Imaging,Jun,9,2023,2023-06
3214,Y61,RAJ,Positron Emission Tomography,Jun,7,2023,2023-06
3216,Y61,RD8,Computerized Axial Tomography,Jun,0,2023,2023-06
3219,Y61,RD8,Magnetic Resonance Imaging,Jun,25,2023,2023-06
3221,Y61,RM1,Computerized Axial Tomography,Jun,2,2023,2023-06
3224,Y61,RM1,Magnetic Resonance Imaging,Jun,24,2023,2023-06
3227,Y61,RM1,Positron Emission Tomography,Jun,12,2023,2023-06
3229,Y61,RGN,Computerized Axial Tomography,Jun,1.5,2023,2023-06
3232,Y61,RGN,Magnetic Resonance Imaging,Jun,14,2023,2023-06
3243,Y61,NVC,Computerized Axial Tomography,Jun,12.5,2023,2023-06
3246,Y61,NVC,Magnetic Resonance Imaging,Jun,34,2023,2023-06
3248,Y61,RGM,Computerized Axial Tomography,Jun,29,2023,2023-06
3251,Y61,RGM,Magnetic Resonance Imaging,Jun,55,2023,2023-06
3254,Y61,RGM,Positron Emission Tomography,Jun,0,2023,2023-06
3255,Y61,NT3,Computerized Axial Tomography,Jun,0.5,2023,2023-06
3258,Y61,NT3,Magnetic Resonance Imaging,Jun,29,2023,2023-06
3260,Y61,RQW,Computerized Axial Tomography,Jun,2,2023,2023-06
3263,Y61,RQW,Magnetic Resonance Imaging,Jun,30,2023,2023-06
3266,Y61,RQW,Positron Emission Tomography,Jun,4,2023,2023-06
3268,Y61,RCX,Computerized Axial Tomography,Jun,0,2023,2023-06
3271,Y61,RCX,Magnetic Resonance Imaging,Jun,9,2023,2023-06
3274,Y61,RCX,Positron Emission Tomography,Jun,8.5,2023,2023-06
3275,Y61,RWG,Computerized Axial Tomography,Jun,0,2023,2023-06
3278,Y61,RWG,Magnetic Resonance Imaging,Jun,27,2023,2023-06
3282,Y61,RGR,Computerized Axial Tomography,Jun,1,2023,2023-06
3285,Y61,RGR,Magnetic Resonance Imaging,Jun,11,2023,2023-06
3295,Y62,NT9,Computerized Axial Tomography,Jun,19.5,2023,2023-06
3296,Y62,NT9,Magnetic Resonance Imaging,Jun,7.5,2023,2023-06
3297,Y62,NT9,Positron Emission Tomography,Jun,7,2023,2023-06
3298,Y62,RXL,Computerized Axial Tomography,Jun,2,2023,2023-06
3301,Y62,RXL,Magnetic Resonance Imaging,Jun,12,2023,2023-06
3305,Y62,RMC,Computerized Axial Tomography,Jun,0,2023,2023-06
3308,Y62,RMC,Magnetic Resonance Imaging,Jun,4,2023,2023-06
3313,Y62,NT4,Computerized Axial Tomography,Jun,13,2023,2023-06
3316,Y62,NT4,Magnetic Resonance Imaging,Jun,19.5,2023,2023-06
3319,Y62,RJR,Computerized Axial Tomography,Jun,1,2023,2023-06
3322,Y62,RJR,Magnetic Resonance Imaging,Jun,8,2023,2023-06
3326,Y62,RJR,Positron Emission Tomography,Jun,7.5,2023,2023-06
3328,Y62,RJN,Computerized Axial Tomography,Jun,0,2023,2023-06
3331,Y62,RJN,Magnetic Resonance Imaging,Jun,50,2023,2023-06
3335,Y62,RXR,Computerized Axial Tomography,Jun,3,2023,2023-06
3338,Y62,RXR,Magnetic Resonance Imaging,Jun,14,2023,2023-06
3345,Y62,NV1,Computerized Axial Tomography,Jun,39,2023,2023-06
3347,Y62,NV1,Magnetic Resonance Imaging,Jun,54,2023,2023-06
3349,Y62,RXN,Computerized Axial Tomography,Jun,1,2023,2023-06
3352,Y62,RXN,Magnetic Resonance Imaging,Jun,9,2023,2023-06
3355,Y62,RXN,Positron Emission Tomography,Jun,6,2023,2023-06
3357,Y62,RBQ,Computerized Axial Tomography,Jun,34,2023,2023-06
3360,Y62,RBQ,Magnetic Resonance Imaging,Jun,49,2023,2023-06
3362,Y62,REM,Computerized Axial Tomography,Jun,1,2023,2023-06
3365,Y62,REM,Magnetic Resonance Imaging,Jun,15,2023,2023-06
3369,Y62,REM,Positron Emission Tomography,Jun,8,2023,2023-06
3371,Y62,REP,Computerized Axial Tomography,Jun,0,2023,2023-06
3374,Y62,REP,Magnetic Resonance Imaging,Jun,21.5,2023,2023-06
3376,Y62,R0A,Computerized Axial Tomography,Jun,1,2023,2023-06
3379,Y62,R0A,Magnetic Resonance Imaging,Jun,27,2023,2023-06
3382,Y62,R0A,Positron Emission Tomography,Jun,23,2023,2023-06
3384,Y62,RBN,Computerized Axial Tomography,Jun,1,2023,2023-06
3387,Y62,RBN,Magnetic Resonance Imaging,Jun,13,2023,2023-06
3391,Y62,RBN,Positron Emission Tomography,Jun,5.5,2023,2023-06
3393,Y62,RBT,Computerized Axial Tomography,Jun,2,2023,2023-06
3396,Y62,RBT,Magnetic Resonance Imaging,Jun,29,2023,2023-06
3398,Y62,RM3,Computerized Axial Tomography,Jun,1,2023,2023-06
3401,Y62,RM3,Magnetic Resonance Imaging,Jun,20,2023,2023-06
3412,Y62,NVC,Computerized Axial Tomography,Jun,19,2023,2023-06
3415,Y62,NVC,Magnetic Resonance Imaging,Jun,25,2023,2023-06
3417,Y62,RVY,Computerized Axial Tomography,Jun,1,2023,2023-06
3420,Y62,RVY,Magnetic Resonance Imaging,Jun,12,2023,2023-06
3422,Y62,NT3,Computerized Axial Tomography,Jun,24,2023,2023-06
3425,Y62,NT3,Magnetic Resonance Imaging,Jun,4,2023,2023-06
3427,Y62,RWJ,Computerized Axial Tomography,Jun,0,2023,2023-06
3430,Y62,RWJ,Magnetic Resonance Imaging,Jun,12,2023,2023-06
3434,Y62,RMP,Computerized Axial Tomography,Jun,0,2023,2023-06
3437,Y62,RMP,Magnetic Resonance Imaging,Jun,5,2023,2023-06
3441,Y62,RBV,Computerized Axial Tomography,Jun,38,2023,2023-06
3444,Y62,RBV,Magnetic Resonance Imaging,Jun,33,2023,2023-06
3448,Y62,RBV,Positron Emission Tomography,Jun,12,2023,2023-06
3450,Y62,REN,Computerized Axial Tomography,Jun,43,2023,2023-06
3453,Y62,REN,Magnetic Resonance Imaging,Jun,40,2023,2023-06
3456,Y62,REN,Positron Emission Tomography,Jun,11,2023,2023-06
3458,Y62,RET,Computerized Axial Tomography,Jun,1,2023,2023-06
3461,Y62,RET,Magnetic Resonance Imaging,Jun,39,2023,2023-06
3463,Y62,RTX,Computerized Axial Tomography,Jun,14,2023,2023-06
3466,Y62,RTX,Magnetic Resonance Imaging,Jun,16,2023,2023-06
3471,Y62,RWW,Computerized Axial Tomography,Jun,1,2023,2023-06
3474,Y62,RWW,Magnetic Resonance Imaging,Jun,25,2023,2023-06
3480,Y62,RBL,Computerized Axial Tomography,Jun,2,2023,2023-06
3483,Y62,RBL,Magnetic Resonance Imaging,Jun,15,2023,2023-06
3486,Y62,RBL,Positron Emission Tomography,Jun,6,2023,2023-06
3488,Y62,RRF,Computerized Axial Tomography,Jun,2,2023,2023-06
3491,Y62,RRF,Magnetic Resonance Imaging,Jun,19,2023,2023-06
3495,Y63,RCF,Computerized Axial Tomography,Jun,4,2023,2023-06
3498,Y63,RCF,Magnetic Resonance Imaging,Jun,20,2023,2023-06
3500,Y63,NT9,Computerized Axial Tomography,Jun,18,2023,2023-06
3502,Y63,NT9,Positron Emission Tomography,Jun,5,2023,2023-06
3503,Y63,RFF,Computerized Axial Tomography,Jun,1,2023,2023-06
3506,Y63,RFF,Magnetic Resonance Imaging,Jun,11,2023,2023-06
3510,Y63,RAE,Computerized Axial Tomography,Jun,3,2023,2023-06
3513,Y63,RAE,Magnetic Resonance Imaging,Jun,18,2023,2023-06
3516,Y63,RAE,Positron Emission Tomography,Jun,10,2023,2023-06
3518,Y63,RWY,Computerized Axial Tomography,Jun,0,2023,2023-06
3521,Y63,RWY,Magnetic Resonance Imaging,Jun,18,2023,2023-06
3526,Y63,NT4,Computerized Axial Tomography,Jun,4,2023,2023-06
3529,Y63,NT4,Magnetic Resonance Imaging,Jun,14,2023,2023-06
3531,Y63,RXP,Computerized Axial Tomography,Jun,21,2023,2023-06
3534,Y63,RXP,Magnetic Resonance Imaging,Jun,40,2023,2023-06
3538,Y63,RP5,Computerized Axial Tomography,Jun,0,2023,2023-06
3541,Y63,RP5,Magnetic Resonance Imaging,Jun,30,2023,2023-06
3544,Y63,RR7,Computerized Axial Tomography,Jun,1,2023,2023-06
3547,Y63,RR7,Magnetic Resonance Imaging,Jun,7,2023,2023-06
3550,Y63,RR7,Positron Emission Tomography,Jun,13,2023,2023-06
3552,Y63,RCD,Computerized Axial Tomography,Jun,1,2023,2023-06
3555,Y63,RCD,Magnetic Resonance Imaging,Jun,14,2023,2023-06
3558,Y63,RCD,Positron Emission Tomography,Jun,4,2023,2023-06
3563,Y63,RWA,Computerized Axial Tomography,Jun,0,2023,2023-06
3566,Y63,RWA,Magnetic Resonance Imaging,Jun,14,2023,2023-06
3572,Y63,RR8,Computerized Axial Tomography,Jun,2,2023,2023-06
3575,Y63,RR8,Magnetic Resonance Imaging,Jun,27,2023,2023-06
3578,Y63,RR8,Positron Emission Tomography,Jun,6,2023,2023-06
3580,Y63,RXF,Computerized Axial Tomography,Jun,4,2023,2023-06
3583,Y63,RXF,Magnetic Resonance Imaging,Jun,5,2023,2023-06
3595,Y63,RVW,Computerized Axial Tomography,Jun,2,2023,2023-06
3598,Y63,RVW,Magnetic Resonance Imaging,Jun,39,2023,2023-06
3601,Y63,RVW,Positron Emission Tomography,Jun,10,2023,2023-06
3603,Y63,RJL,Computerized Axial Tomography,Jun,2,2023,2023-06
3606,Y63,RJL,Magnetic Resonance Imaging,Jun,36,2023,2023-06
3610,Y63,RTF,Computerized Axial Tomography,Jun,2.5,2023,2023-06
3613,Y63,RTF,Magnetic Resonance Imaging,Jun,27,2023,2023-06
3615,Y63,NT2,Computerized Axial Tomography,Jun,11,2023,2023-06
3618,Y63,NT2,Magnetic Resonance Imaging,Jun,12,2023,2023-06
3620,Y63,NVC,Computerized Axial Tomography,Jun,31,2023,2023-06
3623,Y63,NVC,Magnetic Resonance Imaging,Jun,20,2023,2023-06
3625,Y63,RCU,Computerized Axial Tomography,Jun,18,2023,2023-06
3628,Y63,RCU,Magnetic Resonance Imaging,Jun,30,2023,2023-06
3633,Y63,RHQ,Computerized Axial Tomography,Jun,1,2023,2023-06
3636,Y63,RHQ,Magnetic Resonance Imaging,Jun,25,2023,2023-06
3639,Y63,RHQ,Positron Emission Tomography,Jun,3,2023,2023-06
3641,Y63,RTR,Computerized Axial Tomography,Jun,1,2023,2023-06
3644,Y63,RTR,Magnetic Resonance Imaging,Jun,40,2023,2023-06
3647,Y63,RTR,Positron Emission Tomography,Jun,6,2023,2023-06
3649,Y63,R0B,Computerized Axial Tomography,Jun,3,2023,2023-06
3652,Y63,R0B,Magnetic Resonance Imaging,Jun,29,2023,2023-06
3655,Y63,R0B,Positron Emission Tomography,Jun,14,2023,2023-06
3657,Y63,NT3,Computerized Axial Tomography,Jun,1,2023,2023-06
3660,Y63,NT3,Magnetic Resonance Imaging,Jun,29,2023,2023-06
3662,Y63,RTD,Computerized Axial Tomography,Jun,5,2023,2023-06
3665,Y63,RTD,Magnetic Resonance Imaging,Jun,43,2023,2023-06
3669,Y63,RFR,Computerized Axial Tomography,Jun,1,2023,2023-06
3672,Y63,RFR,Magnetic Resonance Imaging,Jun,11,2023,2023-06
3676,Y63,NN4,Computerized Axial Tomography,Jun,36,2023,2023-06
3679,Y63,NN4,Magnetic Resonance Imaging,Jun,16,2023,2023-06
3682,Y63,RCB,Computerized Axial Tomography,Jun,0,2023,2023-06
3685,Y63,RCB,Magnetic Resonance Imaging,Jun,13,2023,2023-06
3688,Y63,RCB,Positron Emission Tomography,Jun,6,2023,2023-06
3690,Y56,NT9,Computerized Axial Tomography,Jul,10,2023,2023-07
3692,Y56,NT9,Magnetic Resonance Imaging,Jul,7,2023,2023-07
3694,Y56,NT9,Positron Emission Tomography,Jul,8,2023,2023-07
3695,Y56,RF4,Computerized Axial Tomography,Jul,0,2023,2023-07
3698,Y56,RF4,Magnetic Resonance Imaging,Jul,26,2023,2023-07
3702,Y56,R1H,Computerized Axial Tomography,Jul,0,2023,2023-07
3705,Y56,R1H,Magnetic Resonance Imaging,Jul,27,2023,2023-07
3708,Y56,R1H,Positron Emission Tomography,Jul,18,2023,2023-07
3710,Y56,RQM,Computerized Axial Tomography,Jul,0,2023,2023-07
3713,Y56,RQM,Magnetic Resonance Imaging,Jul,0,2023,2023-07
3718,Y56,NT4,Computerized Axial Tomography,Jul,4,2023,2023-07
3721,Y56,NT4,Magnetic Resonance Imaging,Jul,12,2023,2023-07
3724,Y56,RJ6,Computerized Axial Tomography,Jul,0,2023,2023-07
3727,Y56,RJ6,Magnetic Resonance Imaging,Jul,0,2023,2023-07
3729,Y56,RVR,Computerized Axial Tomography,Jul,0,2023,2023-07
3732,Y56,RVR,Magnetic Resonance Imaging,Jul,12,2023,2023-07
3736,Y56,RP4,Computerized Axial Tomography,Jul,11,2023,2023-07
3739,Y56,RP4,Magnetic Resonance Imaging,Jul,41,2023,2023-07
3743,Y56,RJ1,Computerized Axial Tomography,Jul,0,2023,2023-07
3746,Y56,RJ1,Magnetic Resonance Imaging,Jul,31,2023,2023-07
3749,Y56,RJ1,Positron Emission Tomography,Jul,0,2023,2023-07
3752,Y56,NYR,Magnetic Resonance Imaging,Jul,37,2023,2023-07
3754,Y56,RQX,Computerized Axial Tomography,Jul,0,2023,2023-07
3757,Y56,RQX,Magnetic Resonance Imaging,Jul,26,2023,2023-07
3761,Y56,RYJ,Computerized Axial Tomography,Jul,0,2023,2023-07
3764,Y56,RYJ,Magnetic Resonance Imaging,Jul,21,2023,2023-07
3767,Y56,RYJ,Positron Emission Tomography,Jul,22,2023,2023-07
3770,Y56,NV1,Magnetic Resonance Imaging,Jul,22,2023,2023-07
3772,Y56,RJZ,Computerized Axial Tomography,Jul,0,2023,2023-07
3775,Y56,RJZ,Magnetic Resonance Imaging,Jul,20,2023,2023-07
3778,Y56,RJZ,Positron Emission Tomography,Jul,9,2023,2023-07
3780,Y56,RAX,Computerized Axial Tomography,Jul,0,2023,2023-07
3783,Y56,RAX,Magnetic Resonance Imaging,Jul,10,2023,2023-07
3787,Y56,RJ2,Computerized Axial Tomography,Jul,1,2023,2023-07
3790,Y56,RJ2,Magnetic Resonance Imaging,Jul,20,2023,2023-07
3795,Y56,R1K,Computerized Axial Tomography,Jul,0,2023,2023-07
3798,Y56,R1K,Magnetic Resonance Imaging,Jul,23,2023,2023-07
3802,Y56,RP6,Computerized Axial Tomography,Jul,0,2023,2023-07
3805,Y56,RP6,Magnetic Resonance Imaging,Jul,29,2023,2023-07
3808,Y56,RAP,Computerized Axial Tomography,Jul,0,2023,2023-07
3811,Y56,RAP,Magnetic Resonance Imaging,Jul,4,2023,2023-07
3820,Y56,NVC,Computerized Axial Tomography,Jul,18.5,2023,2023-07
3823,Y56,NVC,Magnetic Resonance Imaging,Jul,35,2023,2023-07
3825,Y56,RAL,Computerized Axial Tomography,Jul,0,2023,2023-07
3828,Y56,RAL,Magnetic Resonance Imaging,Jul,17,2023,2023-07
3831,Y56,RAL,Positron Emission Tomography,Jul,28,2023,2023-07
3833,Y56,RAN,Computerized Axial Tomography,Jul,18,2023,2023-07
3836,Y56,RAN,Magnetic Resonance Imaging,Jul,47,2023,2023-07
3840,Y56,RV5,Magnetic Resonance Imaging,Jul,25,2023,2023-07
3841,Y56,NT3,Computerized Axial Tomography,Jul,16.5,2023,2023-07
3844,Y56,NT3,Magnetic Resonance Imaging,Jul,28,2023,2023-07
3846,Y56,RJ7,Computerized Axial Tomography,Jul,0,2023,2023-07
3849,Y56,RJ7,Magnetic Resonance Imaging,Jul,24,2023,2023-07
3852,Y56,RJ7,Positron Emission Tomography,Jul,7,2023,2023-07
3854,Y56,RAS,Computerized Axial Tomography,Jul,0,2023,2023-07
3857,Y56,RAS,Magnetic Resonance Imaging,Jul,8,2023,2023-07
3861,Y56,RPY,Computerized Axial Tomography,Jul,0,2023,2023-07
3864,Y56,RPY,Magnetic Resonance Imaging,Jul,0,2023,2023-07
3867,Y56,RPY,Positron Emission Tomography,Jul,0,2023,2023-07
3869,Y56,RRV,Computerized Axial Tomography,Jul,1,2023,2023-07
3872,Y56,RRV,Magnetic Resonance Imaging,Jul,29,2023,2023-07
3875,Y56,RRV,Positron Emission Tomography,Jul,20,2023,2023-07
3885,Y58,NT9,Computerized Axial Tomography,Jul,3,2023,2023-07
3887,Y58,NT9,Magnetic Resonance Imaging,Jul,33,2023,2023-07
3889,Y58,NT9,Positron Emission Tomography,Jul,8,2023,2023-07
3890,Y58,NT4,Computerized Axial Tomography,Jul,20,2023,2023-07
3893,Y58,NT4,Magnetic Resonance Imaging,Jul,14.5,2023,2023-07
3895,Y58,AC7,Computerized Axial Tomography,Jul,11,2023,2023-07
3896,Y58,AC7,Magnetic Resonance Imaging,Jul,4,2023,2023-07
3898,Y58,AC7,Positron Emission Tomography,Jul,2,2023,2023-07
3899,Y58,RBD,Computerized Axial Tomography,Jul,1,2023,2023-07
3902,Y58,RBD,Magnetic Resonance Imaging,Jul,12,2023,2023-07
3904,Y58,RBD,Positron Emission Tomography,Jul,0,2023,2023-07
3907,Y58,RTE,Computerized Axial Tomography,Jul,1,2023,2023-07
3910,Y58,RTE,Magnetic Resonance Imaging,Jul,5,2023,2023-07
3913,Y58,RTE,Positron Emission Tomography,Jul,0,2023,2023-07
3915,Y58,RN3,Computerized Axial Tomography,Jul,1,2023,2023-07
3918,Y58,RN3,Magnetic Resonance Imaging,Jul,10,2023,2023-07
3925,Y58,RVJ,Computerized Axial Tomography,Jul,1,2023,2023-07
3928,Y58,RVJ,Magnetic Resonance Imaging,Jul,26,2023,2023-07
3932,Y58,NT2,Computerized Axial Tomography,Jul,6,2023,2023-07
3935,Y58,NT2,Magnetic Resonance Imaging,Jul,8,2023,2023-07
3938,Y58,NTP,Magnetic Resonance Imaging,Jul,36,2023,2023-07
3940,Y58,NVC,Computerized Axial Tomography,Jul,16,2023,2023-07
3943,Y58,NVC,Magnetic Resonance Imaging,Jul,11,2023,2023-07
3945,Y58,REF,Computerized Axial Tomography,Jul,4,2023,2023-07
3948,Y58,REF,Magnetic Resonance Imaging,Jul,39,2023,2023-07
3952,Y58,RH8,Computerized Axial Tomography,Jul,3,2023,2023-07
3955,Y58,RH8,Magnetic Resonance Imaging,Jul,19,2023,2023-07
3958,Y58,RH8,Positron Emission Tomography,Jul,9,2023,2023-07
3960,Y58,RD1,Computerized Axial Tomography,Jul,1,2023,2023-07
3963,Y58,RD1,Magnetic Resonance Imaging,Jul,13,2023,2023-07
3966,Y58,RD1,Positron Emission Tomography,Jul,8,2023,2023-07
3968,Y58,RNZ,Computerized Axial Tomography,Jul,1,2023,2023-07
3971,Y58,RNZ,Magnetic Resonance Imaging,Jul,10,2023,2023-07
3975,Y58,RH5,Computerized Axial Tomography,Jul,1,2023,2023-07
3978,Y58,RH5,Magnetic Resonance Imaging,Jul,12,2023,2023-07
3981,Y58,RH5,Positron Emission Tomography,Jul,12,2023,2023-07
3982,Y58,NT3,Computerized Axial Tomography,Jul,28,2023,2023-07
3985,Y58,NT3,Magnetic Resonance Imaging,Jul,15,2023,2023-07
3987,Y58,RA9,Computerized Axial Tomography,Jul,0,2023,2023-07
3990,Y58,RA9,Magnetic Resonance Imaging,Jul,14,2023,2023-07
3993,Y58,RA9,Positron Emission Tomography,Jul,10,2023,2023-07
3995,Y58,RA7,Computerized Axial Tomography,Jul,0,2023,2023-07
3998,Y58,RA7,Magnetic Resonance Imaging,Jul,37,2023,2023-07
4001,Y58,RA7,Positron Emission Tomography,Jul,14,2023,2023-07
4003,Y58,R0D,Computerized Axial Tomography,Jul,0,2023,2023-07
4006,Y58,R0D,Magnetic Resonance Imaging,Jul,21,2023,2023-07
4009,Y58,R0D,Positron Emission Tomography,Jul,12.5,2023,2023-07
4011,Y58,RK9,Computerized Axial Tomography,Jul,0,2023,2023-07
4014,Y58,RK9,Magnetic Resonance Imaging,Jul,11,2023,2023-07
4017,Y58,RK9,Positron Emission Tomography,Jul,8,2023,2023-07
4020,Y59,NT9,Magnetic Resonance Imaging,Jul,24,2023,2023-07
4022,Y59,NT9,Positron Emission Tomography,Jul,7,2023,2023-07
4023,Y59,RTK,Computerized Axial Tomography,Jul,0,2023,2023-07
4026,Y59,RTK,Magnetic Resonance Imaging,Jul,31,2023,2023-07
4035,Y59,NT4,Computerized Axial Tomography,Jul,5.5,2023,2023-07
4038,Y59,NT4,Magnetic Resonance Imaging,Jul,6,2023,2023-07
4043,Y59,RN7,Computerized Axial Tomography,Jul,0,2023,2023-07
4046,Y59,RN7,Magnetic Resonance Imaging,Jul,20,2023,2023-07
4049,Y59,RN7,Positron Emission Tomography,Jul,5,2023,2023-07
4059,Y59,RXC,Computerized Axial Tomography,Jul,3,2023,2023-07
4062,Y59,RXC,Magnetic Resonance Imaging,Jul,27,2023,2023-07
4068,Y59,RDU,Computerized Axial Tomography,Jul,0,2023,2023-07
4071,Y59,RDU,Magnetic Resonance Imaging,Jul,19,2023,2023-07
4075,Y59,RN5,Computerized Axial Tomography,Jul,0,2023,2023-07
4078,Y59,RN5,Magnetic Resonance Imaging,Jul,14,2023,2023-07
4081,Y59,RN5,Positron Emission Tomography,Jul,0,2023,2023-07
4087,Y59,NV1,Computerized Axial Tomography,Jul,19,2023,2023-07
